Fi,Ex,Pi,exx,pii,lfi,lex,lpi,lafi,laex,lapi,id,dd,red
0.902086434,0.001383147,0.110016679,0.146496259,0.201985121,-0.103044939,-6.583393941,-2.207123297,0.103044939,6.583393941,2.207123297,5828,5,5
0.520120423,0.369262588,0.428326565,0.864778088,0.343577775,-0.653694912,-0.996247267,-0.847869372,0.653694912,0.996247267,0.847869372,5829,5,6
0.138154412,0.73714203,0.746636451,0.583059916,0.485170428,-1.979383292,-0.304974692,-0.292176891,1.979383292,0.304974692,0.292176891,5830,5,7
0.756188401,0.105021471,0.064946338,0.301341745,0.626763082,-0.279464726,-2.253590464,-2.734193919,0.279464726,2.253590464,2.734193919,5831,5,8
0.374222389,0.472900912,0.383256224,0.019623573,0.768355736,-0.982905035,-0.748869401,-0.959051521,0.982905035,0.748869401,0.959051521,5832,5,9
0.992256378,0.840780353,0.70156611,0.737905402,0.909948389,-0.00777376,-0.173424827,-0.354440143,0.00777376,0.173424827,0.354440143,5833,5,1
0.610290367,0.208659794,0.019875996,0.45618723,0.051541043,-0.493820424,-1.567050133,-3.918242506,0.493820424,1.567050133,3.918242506,5834,5,2
0.228324356,0.576539235,0.338185882,0.174469059,0.193133696,-1.476988047,-0.550711884,-1.084159588,1.476988047,0.550711884,1.084159588,5835,5,3
0.846358344,0.944418677,0.656495769,0.892750887,0.33472635,-0.166812435,-0.057185697,-0.42083903,0.166812435,0.057185697,0.42083903,5836,5,4
0.464392333,0.312298118,0.974805655,0.611032715,0.476319004,-0.767025539,-1.163797041,-0.025517156,0.767025539,1.163797041,0.025517156,5837,5,5
0.082426322,0.680177559,0.293115541,0.329314544,0.617911657,-2.495850451,-0.385401399,-1.22718841,2.495850451,0.385401399,1.22718841,5838,5,6
0.700460311,0.048057,0.611425427,0.047596372,0.759504311,-0.356017573,-3.035367473,-0.491962282,0.356017573,3.035367473,0.491962282,5839,5,7
0.318494299,0.415936441,0.929735313,0.765878201,0.901096964,-1.144150704,-0.877222816,-0.072855343,1.144150704,0.877222816,0.072855343,5840,5,8
0.936528288,0.783815882,0.2480452,0.484160029,0.042689618,-0.065575551,-0.243581131,-1.394144291,0.065575551,0.243581131,1.394144291,5841,5,9
0.554562277,0.151695324,0.566355086,0.202441858,0.184282272,-0.589576167,-1.885881217,-0.568534037,0.589576167,1.885881217,0.568534037,5842,5,1
0.172596266,0.519574765,0.884664972,0.920723686,0.325874925,-1.756800134,-0.654744562,-0.122546268,1.756800134,0.654744562,0.122546268,5843,5,2
0.790630254,0.887454206,0.202974858,0.639005515,0.467467579,-0.234924862,-0.119398358,-1.59467316,0.234924862,0.119398358,1.59467316,5844,5,3
0.408664243,0.255333647,0.521284744,0.357287343,0.609060232,-0.894861382,-1.365184169,-0.651458853,0.894861382,1.365184169,0.651458853,5845,5,4
0.026698232,0.623213088,0.83959463,0.075569172,0.750652886,-3.623157933,-0.472866783,-0.174836087,3.623157933,0.472866783,0.174836087,5846,5,5
0.644732221,0.991092529,0.157904517,0.793851,0.89224554,-0.43892021,-0.00894738,-1.845764751,0.43892021,0.00894738,1.845764751,5847,5,6
0.262766209,0.358971971,0.476214403,0.512132828,0.033838193,-1.336490581,-1.024510969,-0.7418871,1.336490581,1.024510969,0.7418871,5848,5,7
0.880800198,0.726851412,0.794524289,0.230414657,0.175430847,-0.126924469,-0.319033207,-0.230011722,0.126924469,0.319033207,0.230011722,5849,5,8
0.498834187,0.094730853,0.112834175,0.948696485,0.3170235,-0.695481529,-2.356715535,-2.181836016,0.695481529,2.356715535,2.181836016,5850,5,9
0.116868176,0.462610294,0.431144061,0.666978314,0.458616154,-2.14670868,-0.770870277,-0.841312996,2.14670868,0.770870277,0.841312996,5851,5,1
0.734902164,0.830489735,0.749453948,0.385260142,0.600208807,-0.308017899,-0.18573971,-0.288410407,0.308017899,0.18573971,0.288410407,5852,5,2
0.352936153,0.198369176,0.067763834,0.103541971,0.741801461,-1.041468108,-1.617625459,-2.691726648,1.041468108,1.617625459,2.691726648,5853,5,3
0.970970142,0.566248618,0.38607372,0.821823799,0.883394115,-0.029459561,-0.568722043,-0.951726943,0.029459561,0.568722043,0.951726943,5854,5,4
0.589004131,0.934128059,0.704383606,0.540105628,0.024986768,-0.529322082,-0.068141742,-0.350432176,0.529322082,0.068141742,0.350432176,5855,5,5
0.207038119,0.3020075,0.022693492,0.258387456,0.166579422,-1.574852353,-1.197303427,-3.785677092,1.574852353,1.197303427,3.785677092,5856,5,6
0.825072108,0.669886941,0.341003378,0.976669285,0.308172075,-0.192284493,-0.400646326,-1.075862896,0.192284493,0.400646326,1.075862896,5857,5,7
0.443106097,0.037766382,0.659313265,0.694951113,0.449764729,-0.813946041,-3.276335937,-0.416556493,0.813946041,3.276335937,0.416556493,5858,5,8
0.061140086,0.405645823,0.977623151,0.413232942,0.591357383,-2.794587556,-0.902274857,-0.022631009,2.794587556,0.902274857,0.022631009,5859,5,9
0.679174074,0.773525265,0.295933037,0.13151477,0.732950036,-0.386877816,-0.256796946,-1.217622077,0.386877816,0.256796946,1.217622077,5860,5,1
0.297208063,0.141404706,0.614242923,0.849796598,0.87454269,-1.213322837,-1.956129245,-0.487364789,1.213322837,1.956129245,0.487364789,5861,5,2
0.915242052,0.509284147,0.932552809,0.568078427,0.016135343,-0.088566711,-0.674749173,-0.069829497,0.088566711,0.674749173,0.069829497,5862,5,3
0.533276041,0.877163588,0.250862696,0.286360255,0.157727997,-0.628716088,-0.131061773,-1.382849517,0.628716088,0.131061773,1.382849517,5863,5,4
0.151310029,0.245043029,0.569172582,0.004642084,0.299320651,-1.888424375,-1.406321455,-0.563571583,1.888424375,1.406321455,0.563571583,5864,5,5
0.769344018,0.612922471,0.887482468,0.722923912,0.440913304,-0.262217052,-0.489516826,-0.119366512,0.262217052,0.489516826,0.119366512,5865,5,6
0.387378007,0.980801912,0.205792354,0.441205741,0.582505958,-0.9483543,-0.019384764,-1.580887609,0.9483543,0.019384764,1.580887609,5866,5,7
0.005411996,0.348681353,0.52410224,0.159487569,0.724098611,-5.219137308,-1.053596802,-0.646068499,5.219137308,1.053596802,0.646068499,5867,5,8
0.623445984,0.716560794,0.842412126,0.877769398,0.865691265,-0.472493151,-0.333292187,-0.171485924,0.472493151,0.333292187,0.171485924,5868,5,9
0.241479973,0.084440235,0.160722013,0.596051226,0.007283918,-1.420968737,-2.471711273,-1.828079034,1.420968737,2.471711273,1.828079034,5869,5,1
0.859513962,0.452319676,0.479031899,0.314333055,0.148876572,-0.15138821,-0.793366101,-0.735988089,0.15138821,0.793366101,0.735988089,5870,5,2
0.477547951,0.820199118,0.797341785,0.032614883,0.290469226,-0.739090703,-0.198208141,-0.226471853,0.739090703,0.198208141,0.226471853,5871,5,3
0.095581939,0.188078559,0.115651671,0.750896712,0.432061879,-2.347771399,-1.670895536,-2.157172442,2.347771399,1.670895536,2.157172442,5872,5,4
0.713615928,0.555958,0.433961557,0.46917854,0.573654533,-0.337410377,-0.587062527,-0.834799327,0.337410377,0.587062527,0.834799327,5873,5,5
0.331649917,0.923837441,0.752271444,0.187460368,0.715247186,-1.103675333,-0.079219152,-0.284658057,1.103675333,0.079219152,0.284658057,5874,5,6
0.949683906,0.291716882,0.07058133,0.905742197,0.85683984,-0.05162608,-1.231971529,-2.650989617,0.05162608,1.231971529,2.650989617,5875,5,7
0.567717894,0.659596323,0.388891216,0.624024025,0.998432494,-0.566130649,-0.416127263,-0.944455625,0.566130649,0.416127263,0.944455625,5876,5,8
0.185751883,0.027475765,0.707201102,0.342305854,0.140025147,-1.683343458,-3.594450936,-0.346440209,1.683343458,3.594450936,0.346440209,5877,5,9
0.803785872,0.395355206,0.025510988,0.060587682,0.281617801,-0.218422374,-0.927970662,-3.668646018,0.218422374,0.927970662,3.668646018,5878,5,1
0.421819861,0.763234647,0.343820875,0.778869511,0.423210454,-0.863176926,-0.270189763,-1.067634469,0.863176926,0.270189763,1.067634469,5879,5,2
0.039853849,0.131114088,0.662130761,0.497151339,0.564803108,-3.222536291,-2.031687434,-0.412292218,3.222536291,2.031687434,0.412292218,5880,5,3
0.657887838,0.498993529,0.980440647,0.215433168,0.706395762,-0.418720821,-0.695162151,-0.019753169,0.418720821,0.695162151,0.019753169,5881,5,4
0.275921827,0.86687297,0.298750533,0.933714996,0.847988415,-1.287637689,-0.14286283,-1.208146392,1.287637689,0.14286283,1.208146392,5882,5,5
0.893955816,0.234752412,0.617060419,0.651996825,0.989581069,-0.112098928,-1.449223886,-0.482788336,0.112098928,1.449223886,0.482788336,5883,5,6
0.511989804,0.602631853,0.935370305,0.370278653,0.131173722,-0.669450568,-0.506448794,-0.06681278,0.669450568,0.506448794,0.06681278,5884,5,7
0.130023793,0.970511294,0.253680192,0.088560481,0.272766376,-2.040037822,-0.029932239,-1.371680892,2.040037822,0.029932239,1.371680892,5885,5,8
0.748057782,0.338390735,0.571990078,0.80684231,0.41435903,-0.290275055,-1.08355403,-0.558633634,0.290275055,1.08355403,0.558633634,5886,5,9
0.366091771,0.706270176,0.890299964,0.525124138,0.555951683,-1.004871237,-0.347757429,-0.116196835,1.004871237,0.347757429,0.116196835,5887,5,1
0.984125759,0.074149617,0.20860985,0.243405967,0.697544337,-0.016001586,-2.601670376,-1.567289518,0.016001586,2.601670376,1.567289518,5888,5,2
0.602159748,0.442029059,0.526919736,0.961687795,0.83913699,-0.507232507,-0.816379655,-0.640707046,0.507232507,0.816379655,0.640707046,5889,5,3
0.220193737,0.8099085,0.845229623,0.679969624,0.980729644,-1.513247497,-0.210834001,-0.168146945,1.513247497,0.210834001,0.168146945,5890,5,4
0.838227726,0.177787941,0.163539509,0.398251452,0.122322297,-0.176465466,-1.727163782,-1.810700673,0.176465466,1.727163782,1.810700673,5891,5,5
0.456261714,0.545667382,0.481849395,0.116533281,0.263914951,-0.7846887,-0.605745679,-0.730123672,0.7846887,0.605745679,0.730123672,5892,5,6
0.074295703,0.913546823,0.800159281,0.834815109,0.405507605,-2.599702162,-0.090420648,-0.22294447,2.599702162,0.090420648,0.22294447,5893,5,7
0.692329692,0.281426264,0.118469167,0.553096938,0.547100258,-0.367693003,-1.267884805,-2.133102546,0.367693003,1.267884805,2.133102546,5894,5,8
0.310363681,0.649305706,0.436779053,0.271378766,0.688692912,-1.170010505,-0.431851632,-0.828327811,1.170010505,0.431851632,0.828327811,5895,5,9
0.928397669,0.017185147,0.75508894,0.989660595,0.830285565,-0.074295115,-4.063709815,-0.280919735,0.074295115,4.063709815,0.280919735,5896,5,1
0.546431658,0.385064588,0.073398826,0.707942423,0.971878219,-0.604346033,-0.954344198,-2.611847338,0.604346033,0.954344198,2.611847338,5897,5,2
0.164465647,0.752944029,0.391708712,0.426224251,0.113470873,-1.805053563,-0.283764385,-0.937236797,1.805053563,0.283764385,0.937236797,5898,5,3
0.782499636,0.12082347,0.710018598,0.14450608,0.255063526,-0.245261822,-2.113424724,-0.342464115,0.245261822,2.113424724,0.342464115,5899,5,4
0.400533624,0.488702912,0.028328484,0.862787908,0.39665618,-0.914957561,-0.716000516,-3.563887479,0.914957561,0.716000516,3.563887479,5900,5,5
0.018567613,0.856582353,0.346638371,0.581069737,0.538248833,-3.986336453,-0.154804815,-1.059473201,3.986336453,0.154804815,1.059473201,5901,5,6
0.636601602,0.224461794,0.664948257,0.299351565,0.679841487,-0.451611248,-1.494049769,-0.40804605,0.451611248,1.494049769,0.40804605,5902,5,7
0.254635591,0.592341235,0.983258143,0.017633394,0.821434141,-1.367921811,-0.5236724,-0.016883586,1.367921811,0.5236724,0.016883586,5903,5,8
0.872669579,0.960220676,0.301568029,0.735915222,0.963026794,-0.136198284,-0.04059215,-1.198759653,0.136198284,0.04059215,1.198759653,5904,5,9
0.490703568,0.328100117,0.619877915,0.454197051,0.104619448,-0.711915065,-1.114436482,-0.478232732,0.711915065,1.114436482,0.478232732,5905,5,1
0.108737557,0.695979559,0.938187801,0.172478879,0.246212101,-2.218818034,-0.362434988,-0.063805136,2.218818034,0.362434988,0.063805136,5906,5,2
0.726771546,0.063859,0.256497688,0.890760708,0.387804755,-0.319143093,-2.751077751,-1.360635628,0.319143093,2.751077751,1.360635628,5907,5,3
0.344805534,0.431738441,0.574807574,0.609042536,0.529397408,-1.06477469,-0.839935335,-0.553719948,1.06477469,0.839935335,0.553719948,5908,5,4
0.962839523,0.799617882,0.89311746,0.327324364,0.670990062,-0.037868524,-0.223621313,-0.113037173,0.037868524,0.223621313,0.113037173,5909,5,5
0.580873512,0.167497323,0.211427346,0.045606193,0.812582716,-0.543222253,-1.78678791,-1.553873857,0.543222253,1.78678791,1.553873857,5910,5,6
0.198907501,0.535376764,0.529737232,0.763888021,0.954175369,-1.614915381,-0.624784548,-0.635374184,1.614915381,0.624784548,0.635374184,5911,5,7
0.816941489,0.903256206,0.848047119,0.48216985,0.095768023,-0.202187804,-0.101749038,-0.16481908,0.202187804,0.101749038,0.16481908,5912,5,8
0.434975478,0.271135647,0.166357005,0.200451678,0.237360676,-0.832465622,-1.305136041,-1.793619167,0.832465622,1.305136041,1.793619167,5913,5,9
0.053009467,0.639015088,0.484666891,0.918733507,0.37895333,-2.937284759,-0.447827213,-0.724293447,2.937284759,0.447827213,0.724293447,5914,5,1
0.671043456,0.006894529,0.802976777,0.637015335,0.520545984,-0.398921381,-4.97702708,-0.219429486,0.398921381,4.97702708,0.219429486,5915,5,2
0.289077444,0.37477397,0.121286663,0.355297164,0.662138637,-1.241060654,-0.981432181,-2.10959842,1.241060654,0.981432181,2.10959842,5916,5,3
0.907111433,0.742653411,0.439596549,0.073578992,0.803731291,-0.097489978,-0.297525816,-0.821897907,0.097489978,0.297525816,0.821897907,5917,5,4
0.525145422,0.110532853,0.757906436,0.791860821,0.945323944,-0.64408006,-2.20244249,-0.277195336,0.64408006,2.20244249,0.277195336,5918,5,5
0.143179411,0.478412294,0.076216322,0.510142649,0.086916598,-1.943656813,-0.737282379,-2.57417964,1.943656813,0.737282379,2.57417964,5919,5,6
0.761213399,0.846291735,0.394526208,0.228424478,0.228509252,-0.272841541,-0.166891138,-0.930069707,0.272841541,0.166891138,0.930069707,5920,5,7
0.379247388,0.214171176,0.712836094,0.946706306,0.370101905,-0.969566548,-1.540979696,-0.338503767,0.969566548,1.540979696,0.338503767,5921,5,8
0.997281377,0.582050617,0.03114598,0.664988134,0.511694559,-0.002722325,-0.541197864,-3.469070095,0.002722325,0.541197864,3.469070095,5922,5,9
0.615315366,0.949930058,0.349455867,0.383269963,0.653287212,-0.485620352,-0.05136692,-1.051378,0.485620352,0.05136692,1.051378,5923,5,1
0.233349354,0.3178095,0.667765753,0.101551791,0.794879866,-1.455218575,-1.146303132,-0.403817836,1.455218575,1.146303132,0.403817836,5924,5,2
0.851383343,0.685688941,0.986075639,0.81983362,0.93647252,-0.16089279,-0.377331193,-0.014022214,0.16089279,0.377331193,0.014022214,5925,5,3
0.469417332,0.053568382,0.304385525,0.538115448,0.078065173,-0.756263073,-2.926796273,-1.189460207,0.756263073,2.926796273,1.189460207,5926,5,4
0.087451321,0.421447823,0.622695411,0.256397277,0.219657827,-2.436672972,-0.864059298,-0.473697787,2.436672972,0.864059298,0.473697787,5927,5,5
0.705485309,0.789327264,0.941005298,0.974679105,0.36125048,-0.348869331,-0.236574261,-0.060806509,0.348869331,0.236574261,0.060806509,5928,5,6
0.323519298,0.157206705,0.259315184,0.692960934,0.502843134,-1.128496513,-1.850193747,-1.34971103,1.128496513,1.850193747,1.34971103,5929,5,7
0.941553287,0.525086147,0.57762507,0.411242762,0.644435787,-0.060224335,-0.64419294,-0.548830289,0.060224335,0.64419294,0.548830289,5930,5,8
0.559587276,0.892965588,0.895934956,0.129524591,0.786028441,-0.580555774,-0.113207234,-0.109887462,0.580555774,0.113207234,0.109887462,5931,5,9
0.177621264,0.260845029,0.214244842,0.847806419,0.927621095,-1.728101726,-1.343828807,-1.540635796,1.728101726,1.343828807,1.540635796,5932,5,1
0.795655253,0.62872447,0.532554728,0.566088248,0.069213748,-0.228589286,-0.464062163,-0.630069611,0.228589286,0.464062163,0.630069611,5933,5,2
0.413689242,0.996603911,0.850864615,0.284370076,0.210806402,-0.88264021,-0.003401869,-0.161502252,0.88264021,0.003401869,0.161502252,5934,5,3
0.031723231,0.364483353,0.169174501,0.002651904,0.352399055,-3.450706027,-1.009274399,-1.776824546,3.450706027,1.009274399,1.776824546,5935,5,4
0.649757219,0.732362794,0.487484387,0.720933733,0.493991709,-0.431156495,-0.311479268,-0.718497016,0.431156495,0.311479268,0.718497016,5936,5,5
0.267791208,0.100242235,0.805794273,0.439215561,0.635584363,-1.317547677,-2.300165672,-0.215926813,1.317547677,2.300165672,0.215926813,5937,5,6
0.885825197,0.468121676,0.124104159,0.15749739,0.777177016,-0.121235642,-0.759027025,-2.086634074,0.121235642,0.759027025,2.086634074,5938,5,7
0.503859186,0.836001117,0.442414046,0.875779218,0.91876967,-0.685458443,-0.17912533,-0.81550908,0.685458443,0.17912533,0.81550908,5939,5,8
0.121893174,0.203880558,0.760723932,0.594061047,0.060362323,-2.104610241,-1.590220957,-0.273484757,2.104610241,1.590220957,0.273484757,5940,5,9
0.739927163,0.57176,0.079033818,0.312342875,0.201954977,-0.301203526,-0.559035956,-2.537879442,0.301203526,0.559035956,2.537879442,5941,5,1
0.357961152,0.939639441,0.397343704,0.030624704,0.343547631,-1.027330812,-0.062259051,-0.92295362,1.027330812,0.062259051,0.92295362,5942,5,2
0.975995141,0.307518882,0.71565359,0.748906532,0.485140284,-0.024297671,-1.179218789,-0.334559042,0.024297671,1.179218789,0.334559042,5943,5,3
0.594029129,0.675398323,0.033963476,0.467188361,0.626732938,-0.520826922,-0.392452654,-3.382469567,0.520826922,0.392452654,3.382469567,5944,5,4
0.212063118,0.043277764,0.352273363,0.185470189,0.768325591,-1.550871322,-3.140116309,-1.043347805,1.550871322,3.140116309,1.043347805,5945,5,5
0.830097107,0.411157205,0.670583249,0.903752017,0.909918245,-0.186212589,-0.888779644,-0.399607424,0.186212589,0.888779644,0.399607424,5946,5,6
0.448131096,0.779036647,0.988893135,0.622033846,0.051510898,-0.802669464,-0.249697191,-0.011169007,0.802669464,0.249697191,0.011169007,5947,5,7
0.066165084,0.146916088,0.307203021,0.340315674,0.193103552,-2.715602387,-1.917893685,-1.180246444,2.715602387,1.917893685,1.180246444,5948,5,8
0.684199073,0.514795529,0.625512907,0.058597503,0.334696206,-0.379506361,-0.663985488,-0.469183315,0.379506361,0.663985488,0.469183315,5949,5,9
0.302233062,0.88267497,0.943822794,0.776879331,0.476288859,-1.196556831,-0.124798244,-0.057816849,1.196556831,0.124798244,0.057816849,5950,5,1
0.920267051,0.250554411,0.26213268,0.49516116,0.617881513,-0.083091378,-1.384079172,-1.338904491,0.083091378,1.384079172,1.338904491,5951,5,2
0.538301039,0.618433852,0.580442566,0.213442988,0.759474166,-0.619337323,-0.480565042,-0.543964422,0.619337323,0.480565042,0.543964422,5952,5,3
0.156335028,0.986313294,0.898752452,0.931724817,0.90106682,-1.855753959,-0.013781232,-0.106747642,1.855753959,0.013781232,0.106747642,5953,5,4
0.774369017,0.354192735,0.217062338,0.650006645,0.042659474,-0.255706753,-1.037914065,-1.527570695,0.255706753,1.037914065,1.527570695,5954,5,5
0.392403006,0.722072176,0.535372224,0.368288474,0.184252127,-0.935465891,-0.325630178,-0.624793028,0.935465891,0.325630178,0.624793028,5955,5,6
0.010436994,0.089951617,0.853682111,0.086570302,0.325844781,-4.562398669,-2.408483342,-0.15819639,4.562398669,2.408483342,0.15819639,5956,5,7
0.628470983,0.457831058,0.171991997,0.804852131,0.467437434,-0.464465421,-0.781255032,-1.760307332,0.464465421,0.781255032,1.760307332,5957,5,8
0.246504972,0.825710499,0.490301883,0.523133959,0.609030088,-1.400373115,-0.191511052,-0.71273399,1.400373115,0.191511052,0.71273399,5958,5,9
0.864538961,0.193589941,0.808611769,0.241415787,0.750622742,-0.145558907,-1.642013063,-0.212436367,0.145558907,1.642013063,0.212436367,5959,5,1
0.482572949,0.561469382,0.126921655,0.959697616,0.892215395,-0.72862318,-0.577198035,-2.064185273,0.72862318,0.577198035,2.064185273,5960,5,2
0.100606938,0.929348823,0.445231542,0.677979444,0.033808049,-2.296534057,-0.073271128,-0.809160813,2.296534057,0.073271128,0.809160813,5961,5,3
0.718640927,0.297228264,0.763541428,0.396261273,0.175400702,-0.330393452,-1.21325487,-0.269787895,0.330393452,1.21325487,0.269787895,5962,5,4
0.336674916,0.665107705,0.081851314,0.114543101,0.316993356,-1.088637455,-0.407806289,-2.502850922,1.088637455,0.407806289,2.502850922,5963,5,5
0.954708904,0.032987146,0.4001612,0.83282493,0.45858601,-0.046348798,-3.411637309,-0.915887813,0.046348798,3.411637309,0.915887813,5964,5,6
0.572742893,0.400866588,0.718471086,0.551106758,0.600178663,-0.557318366,-0.914126605,-0.330629816,0.557318366,0.914126605,0.330629816,5965,5,7
0.190776882,0.768746029,0.036780972,0.269388587,0.741771317,-1.656650691,-0.262994625,-3.302774633,1.656650691,0.262994625,3.302774633,5966,5,8
0.808810871,0.13662547,0.355090859,0.987670415,0.88336397,-0.21219017,-1.990511892,-1.035381581,0.21219017,1.990511892,1.035381581,5967,5,9
0.426844859,0.504504911,0.673400745,0.705952244,0.024956624,-0.85133466,-0.684177705,-0.395414666,0.85133466,0.684177705,0.395414666,5968,5,1
0.044878848,0.872384352,0.991710631,0.424234072,0.166549277,-3.103788687,-0.136525182,-0.008323917,3.103788687,0.136525182,0.008323917,5969,5,2
0.662912837,0.240263794,0.310020517,0.1425159,0.308141931,-0.411111765,-1.426017818,-1.1711168,0.411111765,1.426017818,1.1711168,5970,5,3
0.280946826,0.608143235,0.628330403,0.860797729,0.449734585,-1.269589859,-0.497344841,-0.464689131,1.269589859,0.497344841,0.464689131,5971,5,4
0.898980814,0.976022676,0.94664029,0.579079557,0.591327238,-0.106493586,-0.024269459,-0.0548361,0.106493586,0.024269459,0.0548361,5972,5,5
0.517014803,0.343902117,0.264950176,0.297361386,0.732919892,-0.659683772,-1.067398206,-1.328213486,0.659683772,1.067398206,1.328213486,5973,5,6
0.135048792,0.711781558,0.583260062,0.015643214,0.874512545,-2.002119144,-0.339984215,-0.539122117,2.002119144,0.339984215,0.539122117,5974,5,7
0.753082781,0.079660999,0.901569948,0.733925043,0.016105199,-0.283580122,-2.529975161,-0.103617649,0.283580122,2.529975161,0.103617649,5975,5,8
0.371116769,0.447540441,0.219879834,0.452206871,0.157697853,-0.991238525,-0.803988374,-1.514674091,0.991238525,0.803988374,1.514674091,5976,5,9
0.989150758,0.815419882,0.538189721,0.1704887,0.299290506,-0.010908524,-0.204052106,-0.61954414,0.010908524,0.204052106,0.61954414,5977,5,1
0.607184747,0.183299323,0.856499607,0.888770528,0.44088316,-0.498922173,-1.696634818,-0.15490142,0.498922173,1.696634818,0.15490142,5978,5,2
0.225218736,0.551178764,0.174809493,0.607052357,0.582475813,-1.490683189,-0.595696087,-1.744058509,1.490683189,0.595696087,1.744058509,5979,5,3
0.843252724,0.919058205,0.493119379,0.325334185,0.724068467,-0.170488575,-0.084405823,-0.707003986,0.170488575,0.084405823,0.707003986,5980,5,4
0.461286713,0.286937646,0.811429265,0.043616014,0.865661121,-0.773735492,-1.248490348,-0.208958062,0.773735492,1.248490348,0.208958062,5981,5,5
0.079320702,0.654817088,0.129739151,0.761897842,0.007253774,-2.534256125,-0.423399337,-2.042229375,2.534256125,0.423399337,2.042229375,5982,5,6
0.697354691,0.022696529,0.448049038,0.48017967,0.148846428,-0.360461115,-3.785543274,-0.802852593,0.360461115,3.785543274,0.802852593,5983,5,7
0.315388679,0.39057597,0.766358924,0.198461499,0.290439081,-1.153949499,-0.940132783,-0.26610465,1.153949499,0.940132783,0.26610465,5984,5,8
0.933422668,0.758455411,0.08466881,0.916743327,0.432031735,-0.06889716,-0.276471268,-2.469007986,0.06889716,0.276471268,2.469007986,5985,5,9
0.551456657,0.126334852,0.402978696,0.635025156,0.573624389,-0.595192034,-2.068819342,-0.908871582,0.595192034,2.068819342,0.908871582,5986,5,1
0.169490646,0.494214293,0.721288582,0.353306984,0.715217042,-1.77495754,-0.704786064,-0.326715969,1.77495754,0.704786064,0.326715969,5987,5,2
0.787524634,0.862093735,0.039598469,0.071588813,0.856809696,-0.238860628,-0.148391273,-3.228964823,0.238860628,0.148391273,3.228964823,5988,5,3
0.405558623,0.229973176,0.357908355,0.789870641,0.998402349,-0.902489846,-1.469792603,-1.027478317,0.902489846,1.469792603,1.027478317,5989,5,4
0.023592612,0.597852617,0.676218241,0.50815247,0.139995003,-3.746821667,-0.514411015,-0.391239413,3.746821667,0.514411015,0.391239413,5990,5,5
0.641626601,0.965732058,0.994528127,0.226434298,0.281587656,-0.443748763,-0.034868856,-0.005486899,0.443748763,0.034868856,0.005486899,5991,5,6
0.259660589,0.333611499,0.312838013,0.944716127,0.42318031,-1.348379928,-1.09777814,-1.162069753,1.348379928,1.09777814,1.162069753,5992,5,7
0.877694578,0.70149094,0.631147899,0.662997955,0.564772964,-0.130456607,-0.354547295,-0.460215056,0.130456607,0.354547295,0.460215056,5993,5,8
0.495728567,0.069370382,0.949457786,0.381279784,0.706365617,-0.701726746,-2.668295275,-0.051864209,0.701726746,2.668295275,0.051864209,5994,5,9
0.113762556,0.437249823,0.267767672,0.099561612,0.847958271,-2.173641845,-0.82725057,-1.31763557,2.173641845,0.82725057,1.31763557,5995,5,1
0.731796544,0.805129264,0.586077558,0.81784344,0.989550924,-0.312252749,-0.216752438,-0.534303147,0.312252749,0.216752438,0.534303147,5996,5,2
0.349830533,0.173008705,0.904387444,0.536125269,0.131143578,-1.050306433,-1.754413368,-0.100497422,1.050306433,1.754413368,0.100497422,5997,5,3
0.967864522,0.540888146,0.22269733,0.254407097,0.272736232,-0.032663158,-0.614542776,-1.501941694,0.032663158,0.614542776,1.501941694,5998,5,4
0.585898511,0.908767587,0.541007217,0.972688926,0.414328885,-0.534608694,-0.095665897,-0.61432266,0.534608694,0.095665897,0.61432266,5999,5,5
0.203932499,0.276647029,0.859317103,0.690970754,0.555921539,-1.589966227,-1.285012849,-0.151617271,1.589966227,1.285012849,0.151617271,6000,5,6
0.821966488,0.64452647,0.177626989,0.409252583,0.697514192,-0.196055654,-0.439239387,-1.728069495,0.196055654,0.439239387,1.728069495,6001,5,7
0.440000477,0.012405911,0.495936875,0.127534411,0.839106846,-0.820979468,-4.389582226,-0.701306629,0.820979468,4.389582226,0.701306629,6002,5,8
0.058034466,0.380285352,0.814246761,0.84581624,0.9806995,-2.846718204,-0.966833382,-0.205491813,2.846718204,0.966833382,0.205491813,6003,5,9
0.676068454,0.748164793,0.132556647,0.564098068,0.122292153,-0.391460945,-0.290132014,-2.0207452,0.391460945,0.290132014,2.0207452,6004,5,1
0.294102443,0.116044235,0.450866534,0.282379897,0.263884807,-1.223827127,-2.153783824,-0.796583917,1.223827127,2.153783824,0.796583917,6005,5,2
0.912136432,0.483923676,0.76917642,0.000661725,0.40547746,-0.091965704,-0.725828079,-0.262434921,0.091965704,0.725828079,0.262434921,6006,5,3
0.530170421,0.851803117,0.087486306,0.718943553,0.547070114,-0.634556775,-0.160399862,-2.436273001,0.634556775,0.160399862,2.436273001,6007,5,4
0.148204409,0.219682558,0.405796192,0.437225382,0.688662767,-1.909162816,-1.515571693,-0.901904236,1.909162816,1.515571693,0.901904236,6008,5,5
0.766238398,0.587561999,0.724106078,0.15550721,0.830255421,-0.266261933,-0.531773508,-0.322817381,0.266261933,0.531773508,0.322817381,6009,5,6
0.384272387,0.95544144,0.042415965,0.873789039,0.971848075,-0.956403637,-0.045581804,-3.160230455,0.956403637,0.045581804,3.160230455,6010,5,7
